,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Sample_title,Sample_cell_line,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_cell_description,Sample_platform_id,Sample_instrument_model
484,SRR22047522,12/31/22 0:27,10/26/22 17:10,284651,56311201,284651,197,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047522/SRR22047522.lite.1,SRX18028519,GSM6683086,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535617,SAMN31460784,simple,9606,Homo sapiens,GSM6683086,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,AFD27208306FCFAB6A031790985C2C6A,4E36E63990DBACBB2C7F96CDA15D83C2,"HCT116, extracted nuclei, cell 058",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 058",GPL28038,DNBSEQ-G400
485,SRR22047521,12/31/22 0:27,10/26/22 17:16,589804,116691373,589804,197,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047521/SRR22047521.lite.1,SRX18028520,GSM6683087,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535618,SAMN31460783,simple,9606,Homo sapiens,GSM6683087,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,AF806AC155E469EFD4F95FDE9A56B7A9,A3F7EBA448EE79BAA800EB4AFE884581,"HCT116, extracted nuclei, cell 059",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 059",GPL28038,DNBSEQ-G400
486,SRR22047520,12/31/22 0:27,10/26/22 17:13,1902556,376423544,1902556,197,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047520/SRR22047520.lite.1,SRX18028521,GSM6683088,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535619,SAMN31460782,simple,9606,Homo sapiens,GSM6683088,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,39C1B66311A8F2D202CD6025C22BF612,F1D90DBCC851A114570F0A90CCA0241F,"HCT116, extracted nuclei, cell 060",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 060",GPL28038,DNBSEQ-G400
487,SRR22047519,12/31/22 0:27,10/26/22 17:10,258808,51196710,258808,197,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047519/SRR22047519.lite.1,SRX18028522,GSM6683089,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535620,SAMN31460781,simple,9606,Homo sapiens,GSM6683089,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,3FD36036331B3913B211292E21D17B45,96FA5A772BD8AD7600CB5772C802CF90,"HCT116, extracted nuclei, cell 061",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 061",GPL28038,DNBSEQ-G400
488,SRR22047518,12/31/22 0:27,10/26/22 17:13,1825417,361172336,1825417,197,229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047518/SRR22047518.lite.1,SRX18028523,GSM6683090,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535621,SAMN31460780,simple,9606,Homo sapiens,GSM6683090,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,FB789BC2FE664434C7FE923F77126103,F7B596557957790EC67C56DA5E5CEB3D,"HCT116, extracted nuclei, cell 062",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 062",GPL28038,DNBSEQ-G400
489,SRR22047517,12/31/22 0:27,10/26/22 17:17,1656798,327803686,1656798,197,209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047517/SRR22047517.lite.1,SRX18028524,GSM6683091,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535622,SAMN31460779,simple,9606,Homo sapiens,GSM6683091,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,EE5EE88EA67B94EBF0E356FC2F1A4090,31A76C65F61D8E9583A2E2DC44E73C5B,"HCT116, extracted nuclei, cell 063",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 063",GPL28038,DNBSEQ-G400
490,SRR22047516,12/31/22 0:27,10/26/22 17:13,1974446,390649354,1974446,197,249,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047516/SRR22047516.lite.1,SRX18028525,GSM6683092,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535623,SAMN31460778,simple,9606,Homo sapiens,GSM6683092,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,A41362B1014E6622BC0E1236FC315ED5,2C313A76DBAD63380A21830B0D717253,"HCT116, extracted nuclei, cell 064",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 064",GPL28038,DNBSEQ-G400
491,SRR22047515,12/31/22 0:27,10/26/22 17:18,2481217,490901606,2481217,197,313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047515/SRR22047515.lite.1,SRX18028526,GSM6683093,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535624,SAMN31460777,simple,9606,Homo sapiens,GSM6683093,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,A34AE084F63FCC12494B021EE0DD9469,5FB88DF46C9E7B2ED42FE490FB1247FF,"HCT116, extracted nuclei, cell 065",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 065",GPL28038,DNBSEQ-G400
492,SRR22047514,12/31/22 0:27,10/26/22 17:18,1932691,382384965,1932691,197,245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047514/SRR22047514.lite.1,SRX18028527,GSM6683094,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535625,SAMN31460776,simple,9606,Homo sapiens,GSM6683094,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,5CB58AC046F36A7B68A2368127DB6D4E,A6BADB6435F55610479A689601F912E7,"HCT116, extracted nuclei, cell 066",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 066",GPL28038,DNBSEQ-G400
493,SRR22047513,12/31/22 0:27,10/26/22 17:11,498271,98577626,498271,197,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047513/SRR22047513.lite.1,SRX18028528,GSM6683095,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535626,SAMN31460775,simple,9606,Homo sapiens,GSM6683095,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,C2F9D8A59CF550BA3173011D4B9EA129,5CA50EA0410EDFD7981E1F4CAFFB0B9A,"HCT116, extracted nuclei, cell 067",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 067",GPL28038,DNBSEQ-G400
494,SRR22047512,12/31/22 0:27,10/26/22 17:18,1955844,386978867,1955844,197,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047512/SRR22047512.lite.1,SRX18028529,GSM6683096,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535627,SAMN31460774,simple,9606,Homo sapiens,GSM6683096,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,02D471B67C2285EBAC4C19CC741F8344,05F4848EBD9B90D2FF67C109E5292A3A,"HCT116, extracted nuclei, cell 068",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 068",GPL28038,DNBSEQ-G400
495,SRR22047511,12/31/22 0:27,10/26/22 17:18,2007245,397138188,2007245,197,252,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047511/SRR22047511.lite.1,SRX18028530,GSM6683097,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535628,SAMN31460773,simple,9606,Homo sapiens,GSM6683097,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,9626CACA47FD8C631ED565DC891A0A1C,BEAED71F34D6BD905337794EDBA0560B,"HCT116, extracted nuclei, cell 069",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 069",GPL28038,DNBSEQ-G400
496,SRR22047510,12/31/22 0:27,10/26/22 17:14,2053695,406312483,2053695,197,259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047510/SRR22047510.lite.1,SRX18028531,GSM6683098,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535629,SAMN31460772,simple,9606,Homo sapiens,GSM6683098,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,26E008B170256D90E942845CD0F18636,AFDE80DE3EEB7E81B20BFF36165541A6,"HCT116, extracted nuclei, cell 070",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 070",GPL28038,DNBSEQ-G400
497,SRR22047509,12/31/22 0:27,10/26/22 17:14,1951701,386155503,1951701,197,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047509/SRR22047509.lite.1,SRX18028532,GSM6683099,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535630,SAMN31460771,simple,9606,Homo sapiens,GSM6683099,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,E2B75CD15FC5ED1A6786B4754D1F6B73,E65CE1A81091D7F380433A2E3DA1EC1C,"HCT116, extracted nuclei, cell 071",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 071",GPL28038,DNBSEQ-G400
498,SRR22047508,12/31/22 0:27,10/26/22 17:19,2470738,488831676,2470738,197,313,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047508/SRR22047508.lite.1,SRX18028533,GSM6683100,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535631,SAMN31460770,simple,9606,Homo sapiens,GSM6683100,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,49473F066127B270882DF0B877376570,ED3451C6C25E267748A92799BFB14545,"HCT116, extracted nuclei, cell 072",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, extracted nuclei, cell 072",GPL28038,DNBSEQ-G400
499,SRR22047507,12/31/22 0:27,10/26/22 17:16,3193199,631774005,3193199,197,400,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047507/SRR22047507.lite.1,SRX18028534,GSM6682931,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535632,SAMN31460929,simple,9606,Homo sapiens,GSM6682931,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,7064933D5D656D0ECE5C7180F3B2FF86,89E9D4685DEF02E06024FD9D11092401,"HCT116, live whole cell, cell 005",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 005",GPL28038,DNBSEQ-G400
500,SRR22047506,12/31/22 0:27,10/26/22 17:14,2016574,398963647,2016574,197,255,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047506/SRR22047506.lite.1,SRX18028535,GSM6682932,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535633,SAMN31460928,simple,9606,Homo sapiens,GSM6682932,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,31655F5802D709F4F61EB3A7F740DB63,E6F161A527821E0034CC8A3C9DD8700E,"HCT116, live whole cell, cell 006",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 006",GPL28038,DNBSEQ-G400
501,SRR22047505,12/31/22 0:27,10/26/22 17:14,2601990,514806682,2601990,197,328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047505/SRR22047505.lite.1,SRX18028536,GSM6682933,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535634,SAMN31460927,simple,9606,Homo sapiens,GSM6682933,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,A6B181AA150164CB48D1F471981633E2,2F08B7DB9D512F0BD6190C64430C002D,"HCT116, live whole cell, cell 007",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 007",GPL28038,DNBSEQ-G400
502,SRR22047504,12/31/22 0:27,10/26/22 17:18,2093868,414239006,2093868,197,264,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047504/SRR22047504.lite.1,SRX18028537,GSM6682934,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535635,SAMN31460926,simple,9606,Homo sapiens,GSM6682934,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,9A6F9801EC89A5298820DB813E38AF84,34C9D1BCED3E653AFFFE5D9E3EBC7B06,"HCT116, live whole cell, cell 008",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 008",GPL28038,DNBSEQ-G400
503,SRR22047503,12/31/22 0:27,10/26/22 17:14,2600749,514547715,2600749,197,326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047503/SRR22047503.lite.1,SRX18028538,GSM6682935,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535636,SAMN31460925,simple,9606,Homo sapiens,GSM6682935,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,BDB8B7830ACCB7CDFD448689410BA3CA,B8F1345F1BE988E3532321C331B03F48,"HCT116, live whole cell, cell 009",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 009",GPL28038,DNBSEQ-G400
504,SRR22047502,12/31/22 0:27,10/26/22 17:11,737765,145963262,737765,197,92,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047502/SRR22047502.lite.1,SRX18028539,GSM6682936,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535637,SAMN31460924,simple,9606,Homo sapiens,GSM6682936,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,ABE36852B51834B8AE1735F7D02ACA3D,7F81DDA9F9ED4FE139D9F3AADD707FF8,"HCT116, live whole cell, cell 010",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 010",GPL28038,DNBSEQ-G400
505,SRR22047501,12/31/22 0:27,10/26/22 17:15,3035661,600613007,3035661,197,376,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047501/SRR22047501.lite.1,SRX18028540,GSM6682937,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535638,SAMN31460923,simple,9606,Homo sapiens,GSM6682937,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,F347F9963AA324E53EB1C15E85CFE131,BCDBB469DA9A7059EFED302A79BD83D7,"HCT116, live whole cell, cell 011",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 011",GPL28038,DNBSEQ-G400
506,SRR22047500,12/31/22 0:27,10/26/22 17:17,1339723,265061790,1339723,197,168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047500/SRR22047500.lite.1,SRX18028541,GSM6682938,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535639,SAMN31460922,simple,9606,Homo sapiens,GSM6682938,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,8926AC099296BB140858488C9DA1DE29,C27D56F36EB4A61905FA21D096B1DE88,"HCT116, live whole cell, cell 012",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 012",GPL28038,DNBSEQ-G400
507,SRR22047499,12/31/22 0:27,10/26/22 17:15,2839925,561858226,2839925,197,352,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047499/SRR22047499.lite.1,SRX18028542,GSM6682939,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535640,SAMN31460921,simple,9606,Homo sapiens,GSM6682939,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,021F3E8EDE71264A7B648932D457AA8A,5671D1BD4E2F3EE32B6A482A37A430F6,"HCT116, live whole cell, cell 013",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 013",GPL28038,DNBSEQ-G400
508,SRR22047498,12/31/22 0:27,10/26/22 17:17,1729733,342215491,1729733,197,217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047498/SRR22047498.lite.1,SRX18028543,GSM6682940,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535641,SAMN31460920,simple,9606,Homo sapiens,GSM6682940,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,DE97EA7A28BE3CF27034640621DF48BE,68F38BA4829DB84163DE3B9704909515,"HCT116, live whole cell, cell 014",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 014",GPL28038,DNBSEQ-G400
509,SRR22047497,12/31/22 0:27,10/26/22 17:14,2818518,557615015,2818518,197,353,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047497/SRR22047497.lite.1,SRX18028544,GSM6682942,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535642,SAMN31460919,simple,9606,Homo sapiens,GSM6682942,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,88CDF9F09625D66909201C42FC86FE3F,FB2A8E793CC451CF3C6FC580912AF141,"HCT116, live whole cell, cell 015",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 015",GPL28038,DNBSEQ-G400
510,SRR22047496,12/31/22 0:27,10/26/22 17:18,2269956,449112760,2269956,197,284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047496/SRR22047496.lite.1,SRX18028545,GSM6682943,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535643,SAMN31460918,simple,9606,Homo sapiens,GSM6682943,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,66492605A5EFB18CAD1B82795265046B,E5520F69E9419F73DB435D1BF119B5B0,"HCT116, live whole cell, cell 016",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 016",GPL28038,DNBSEQ-G400
511,SRR22047495,12/31/22 0:27,10/26/22 17:14,2769940,548030651,2769940,197,350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047495/SRR22047495.lite.1,SRX18028546,GSM6682944,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535644,SAMN31460917,simple,9606,Homo sapiens,GSM6682944,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,5ACA21227D2DFE9F1F5BC8ADC2632623,CFAE8F7A3F7C46F2F57E74813B51B44D,"HCT116, live whole cell, cell 017",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 017",GPL28038,DNBSEQ-G400
512,SRR22047494,12/31/22 0:27,10/26/22 17:12,641114,126840183,641114,197,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047494/SRR22047494.lite.1,SRX18028547,GSM6682945,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535645,SAMN31460916,simple,9606,Homo sapiens,GSM6682945,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,8BED025350B6E915D71B35FCE109CF1C,E703A94BDDEBA4C3C897ED161AA27918,"HCT116, live whole cell, cell 018",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 018",GPL28038,DNBSEQ-G400
513,SRR22047493,12/31/22 0:27,10/26/22 17:19,2714616,537097466,2714616,197,339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047493/SRR22047493.lite.1,SRX18028548,GSM6682946,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535646,SAMN31460915,simple,9606,Homo sapiens,GSM6682946,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,6BDB573B0DCC1DCBDF21D7D959A8C755,89700264F1A7F6F62B6DD41421A26705,"HCT116, live whole cell, cell 019",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 019",GPL28038,DNBSEQ-G400
514,SRR22047492,12/31/22 0:27,10/26/22 17:17,1876459,371245785,1876459,197,237,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047492/SRR22047492.lite.1,SRX18028549,GSM6682947,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535647,SAMN31460914,simple,9606,Homo sapiens,GSM6682947,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,C787B205F0AA0627B8E7479E3AB23673,B75A5DA8E5E9442C41F27EF01E99F6B3,"HCT116, live whole cell, cell 020",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 020",GPL28038,DNBSEQ-G400
515,SRR22047491,12/31/22 0:27,10/26/22 17:16,3337885,660402876,3337885,197,418,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047491/SRR22047491.lite.1,SRX18028550,GSM6682948,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535648,SAMN31460913,simple,9606,Homo sapiens,GSM6682948,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,FE863435C2319579A3339785AEB4F18C,342E295296D3EE33DD7CA9DC2F70939C,"HCT116, live whole cell, cell 021",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 021",GPL28038,DNBSEQ-G400
516,SRR22047490,12/31/22 0:27,10/26/22 17:17,1592476,315041839,1592476,197,202,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22047/SRR22047490/SRR22047490.lite.1,SRX18028551,GSM6682949,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP339960,PRJNA768428,3,768428,SRS15535649,SAMN31460912,simple,9606,Homo sapiens,GSM6682949,,,,,,,no,,,,,"ANGELA WU LAB, LIFS, HKUST",SRA1527675,,public,683255F3E7C43151D3E6455C6F23ABC5,FB52EDA8521B5CA06EAC8287999D01A2,"HCT116, live whole cell, cell 022",cell line: HCT-116,other,transcriptomic,OTHER,"HCT116, live whole cell, cell 022",GPL28038,DNBSEQ-G400
